NU_INSCRICAO,NU_NOTA_MT
80ff901eec9640d285bfb2f9d54503a23ec78edf,0.0
82f87f999ef9eb885376eb293c98e0d24c1c0775,469.0
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,507.2
88c869a5bb6c1f4e707fb69493e05a22dd92114c,538.8
8c9da57e0c252738518df22422079bd0e9532ddc,442.2
a02d6a43329d2e80023cf23da55028036280c246,735.2
414195dc869c8936aabfd92e01dcccf05b5286c4,490.9
6a70befb31b7344771185ea36b3448388247a4ca,0.0
bf1729d377b6b22a3136785945ddaed39871db12,451.3
f6479bca2217f6dda8957b89a8b52527c921c89c,447.0
e059a14cb18302b154bcf01fe05c4862f5acd9df,0.0
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,0.0
1564df692d0a64c7dc1587cb6ecf5e973143b102,505.6
634e9b35097032a9595a1e898c20ae02087fe506,0.0
66374f3a36a6304383a3aed56d7b8d38edb872a7,596.6
968113765be995587d313248ca74216603daac3e,740.7
52699793d55f39152ffc16d30cb0b732face85e2,522.6
fc9f8b90b53ca7f011948af6771d63217fd371bc,0.0
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,440.9
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,425.2
c80548ba80dc06fe7f952b6d46a541477d0ec65b,461.5
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,628.1
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,488.1
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,542.6
5ea6829f84323da79bcc652c24a82e2374af1a98,450.8
33e69bb3800fd41adb461fb6b2247145345634c1,494.5
59635391444e7d9e0b8521e30e01f8926fe28204,461.0
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,461.2
559672741efc90bf174f3cd83609d9de577e0dea,456.9
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,0.0
556802f575493ba712ede7a5f9659201f60c5043,457.1
7aee63d569743515ffe766e3feacef8ad7714270,427.1
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,431.1
96a358cc3423af4a6d6c0798a1d11b863367a612,453.4
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,737.1
a49b010075be6ea1fbe200b3a4482f8db22935bb,510.5
aa783515ff738d23f6adae631cbf51ab58fae5b7,438.3
fd95ade5272531152f2b812d1cb0dd152bfa0678,0.0
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,453.3
510862ea3b620d1546ec1de5bd0747e9814c03b1,435.6
5465919b4d336bbe836eff75f4b5938eafdb863f,444.1
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,0.0
a8c411d8342cdb098e1cf95684f42e9bb9378861,0.0
88b2df87e6e0a8c9272d26276986e4854cc0a516,0.0
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,0.0
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,0.0
f3ec22388ed99e774eb6061402dcccec6c752f4a,0.0
a4aabcd700916946086484109b24e93fcf1afd5a,0.0
e1fbacc49f716328a083f9dbf582634cc06a8788,0.0
171b73d1f977fa036496f24235246fe1d4b908b1,447.7
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,0.0
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,447.8
11673ed83a0b38c8c9eb7d433ce3e6be62728227,0.0
0a7114f2651f9950f6b26403af84850cdfa6952e,434.5
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,446.2
429852d4cee9e8493c4c0f9b39041ce36f273902,0.0
6ad6009351c9509a0651c645a9b1fe17511f21a8,0.0
0c48fa375c471885cbf20a651c6667bd37722c7b,0.0
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,443.4
17588b6e96d3879ea23c2ca570e0836cd993ee07,429.8
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,433.4
c5baf118bd7fba6fe5b151a3808e0a086a70a612,477.2
d2a0ab1bdcbb6a935f251251bd351bceded53443,0.0
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,0.0
77afc294bc91231448719e84c2172a01a8b14de6,529.6
fe11eb3740005701931aba6ae42a0176c3b7bf94,708.8
ceda53a524cbd1c0255de4af3f829ec8e698851b,0.0
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,455.3
0e0f3edd6942644821f3a524324257f3a073ca2a,471.8
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,455.6
f276df735911779a1ff5d835bcaf6d214d3effcb,455.4
20b09a8ae57394e6cad0a2dbe1e436fb41430166,449.7
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,508.6
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,451.0
f948ef2230e786ef593c7c4a86e47620453ae8cc,497.1
eeecb5149ff0cbf59351b2a42b5d71814fee6158,469.1
ac2e0816e652cf5260cb45260a9db9a29833b15a,492.2
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,0.0
1a9819a1016e7e93f904c44fc6941801552e27fb,431.4
2a13cec7699aceeeddef567b3cf896c1e9365cab,554.8
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,436.7
a3d09f8b1233436ca38409f8c2127f3a57049cb3,448.9
2a289379a56b3fccb4f825808cb8cb62e3464de4,518.2
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,442.0
f1f40995a03ec646ede76673c4058d4286ee5d86,742.0
ea4d2f256b094b4414574ea67320c3e2204fac10,459.1
205142cfb5053b476483020f0128e68d0ff66a4f,441.6
974537a130b3e5947e0d114c2624859b10affa6e,525.6
511409d7b89bbdc33908a9f7d8a88281725d30f7,671.1
2fffc2354ce66a2749250070ce91113dfb3d29eb,434.8
8ae80d6ac3e2828514467c5b6388ea1619ef001c,471.2
232129e63278dac8d9f82baaf23c3534bae396d3,0.0
f5187e928a06df7f5893dad371d369addd05a751,429.1
e366080005222df476c35a67b0e008005e41916b,430.0
c1fa33596abab41bdd213972ae7f9da1e6c4c279,431.1
d0d090255785236abb819b4381eccc5bb4fa8780,0.0
4eddf63f1894597b6fccb444d0b3af2fda07408f,524.7
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,455.3
49350b0634798bde6649569eca496786e5d1bce7,558.3
e046ad101fdafcc2bff2938bc966371938895165,455.5
5f65e9cea038483e95b1571d789b04474742331a,0.0
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,510.6
b17ced34952e5be0f0b3c21c873c8809467bfbea,0.0
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,691.0
803162024415686a9cdd15cbce5ab265be727de1,432.7
18c31ee038a03d960fff336e75fda48d49c13152,452.1
2f4d0ba8b7960ef522a09e027c2e6b6205497075,430.6
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,0.0
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,0.0
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,467.7
1e6a6af52a2b0f254f198fc26312b8c47261aeba,444.9
188cde61038965b9bc1c874f7d81f3fd7c3815f0,738.0
6a2aa4caed6c6be94439dcd364528079b131287a,458.7
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,466.4
5075256486748587164fc3170622af701b21fc87,0.0
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,479.0
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,438.5
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,0.0
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,452.2
92d49b237a1812dc06948114e9d1ed2ef1b46768,615.5
7a48ae2165b2829894c952ab60838a7af20168e0,460.1
1ad51bbf7c21c610b0ac548d521f32e674fb524f,457.0
c7eac1d3a958cdf037b5ba6b40091feddd854f11,0.0
835ce6032947fb96ecde73b33b6caf66ae4e556d,489.0
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,483.7
425f9cc3da2ba9f7456741f422840246688bbda8,427.0
b6e88ccc0391dece267c4d9b48c44490903b46b4,443.6
d7629981932ce24db6a7b5b517fb45a596617b38,524.7
310c3f8dd45384575fa7e50214be3bdef8544d34,568.0
53d44c22cf452cc8853c229cf25fa07a2abf1f28,425.6
13eccb901c037133fe76ecbbed58904572ff2775,489.3
d17a26497cbda25c25835ce0b4aa419ed30f2a78,0.0
89504f44cdc890073b19be26e62574c50615536d,0.0
abc18711518dabe7e3a5b7baa7de479630772981,543.4
475716bd9be22aabc54e6b6ef5958519b2416786,421.9
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,446.9
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,451.2
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,0.0
cfacab7dac22d85fa964377ea32b4be78a3b648e,465.0
fed57b217d41195d999e8bce552d49eb76f59688,0.0
dafda14a14ae17b06457a9c751ca709641fa2a43,482.4
e254342fabb9a77fb9d3e975a61a3e30928adfda,528.3
2a099b53c306338d95920b9ea1d7a786ecd29137,0.0
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,0.0
2983370b79c09bf78418e4335e0884bb926a5fb0,450.7
0807d301b8c5484c9bace1f909f1e76b8656c91e,509.0
4816f04ccbaa1e4b65de8f216a428e1a35cec252,433.1
00ad5d5600298c70d3a4511ef2e84a483bb22c86,433.1
7b807ff1f62f5e196af28f0b495c359dccba903e,442.3
3827e819a620d8f9a085c22cea412b1865aed0c7,452.2
8f8c6bc5499c24cda37005caa310b7207d7801ed,582.2
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,429.2
da2d48a8443b76c28d3073a76005e912d2e152b4,564.3
3e5fa0fda2258366ec6de455735875bd7a86e30a,444.4
9d8fbcca019a71a67c870dce2de462a019da9c69,521.0
3dfe82e880147acb09c7170075a65b923c53b6d0,452.8
c6b1200a3cda2550da02561106d01d043db73a44,439.1
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,0.0
17a85e2166e19b1993126fbff01206beae738a06,738.5
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,482.5
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,478.3
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,0.0
c28e871925f763bd88d85acdaccc17c85f21835a,0.0
0ebc697a57f14982a84f3eec580484644f6c000a,471.4
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,453.8
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,446.4
446ced3e5fde8d61781304cb4e9e9fe131628a50,579.4
8e02a8d2104547a599667b38312691bd19b3bb05,457.8
e490a4b077b1d2750db453b48f6ad43a55cbedcb,571.1
e4c9df4005db1531039b317e86eaaeac4b06c4fe,563.5
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,430.2
281fdf12804aeed37efddf06d2f156149fa25757,461.6
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,531.5
87fdb4510def669e4fa6434518d67d253058d250,448.7
e1e7281374350c1d8823d83d22a4f29aafada269,484.5
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,456.4
6769b690480fee480998f11ab1791b1ac6ea398f,525.2
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,617.8
ef0b14ee71e890ac849c112effd0da453baa737a,0.0
2c1318677c2f31dbcacb31e0645576ead8f10e36,0.0
ba2f1709027e9bf363be7f6de512132f7d4af757,464.0
024cdddafe69a9ecc38a160d9ba4c297650d4baf,0.0
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,430.8
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,0.0
6e91321e228d6d4dd87f9730a6551d72b33931ee,428.0
1e48758bf7f8af48969afa1e56ffee66f92f41d2,446.6
78ce05c90219380972197a06065cfb5a684f8b86,481.1
39aad74d8e9084f2facfccae4199d91c62db98c4,0.0
d1937748cc2c90942de393c34c2255137c803eb2,500.8
c133dc2945c16fb60ae37db0bc7743959f3da3d8,424.8
83fa6da48f33782c6dcc3ff3a64a94022221df13,426.4
d26a47079931199956f0b05bd3dcae4a0273459d,427.7
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,0.0
d302df44c6e15373315852331ebd3b6dbbb4f2cc,623.2
7c75c93b5545fdd9e5beb09c956a693548424643,428.8
85850927c26adce658c878c72674532ff1355a0a,490.8
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,438.5
ffbae0ca9e948254b873fc862b12fe39957058e3,457.6
35338f06701599600faa271b375044621238af07,0.0
d44b87fb81b1c525b44b845d8f4311b137a7ca55,0.0
b96064b65630b4832f20c47ce3b7ed5f9be9a052,456.8
f15ba67882369b617b42295b716c82d8e5af5c70,586.0
4231b98f39f34149443bd70a4ccef54336a925b1,609.3
f35249833d1bebb70b5fa6345904cb0e3f222600,625.4
407d69d21909f9944c6ae17a2a3266993b2a5846,519.6
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,0.0
e4af0fe1eece28c3316bdb5f7859e0555d816adb,553.2
01ece8c37e9e349da24020b3a914426b212bf893,509.8
e2340afbf8f44e672546d21c55a7f16918540ae5,502.7
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,455.2
fa6c1cf41ff915d405e1f65f10f564a117baba9d,520.0
95b67d2b35b0e9d32ffa518017824bb909f823ff,574.4
601bc46879ceda8acc99c9e024bcf5ae418bed93,0.0
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,566.8
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,433.4
238f25431ccbb438872d987652ccf5bc75c0de28,0.0
e764e0c5d6420b20733cd195050ece92813088a8,454.7
5885904584fd96c4b81b1c7dba12d3069f1279e7,445.8
f3d828523fb53b206d38e0d6c383dcb8386fff06,461.5
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,448.1
d93f82953b232e32f09c49980023a6dd5190f82e,428.1
ebb32cf7d8b122a5dabd41723d31d834147b0944,456.1
26451da54b7c50dd68a91b78480fae246c5c9533,0.0
7ede2e4d7b38337e9819adbcd29f493efaf1422f,444.5
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,443.2
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,0.0
4c655a6be04f11039d8691c84f32a127aa31302b,454.9
9b11807d3cd299ae7c4673b996efde237367869f,459.0
29fafe8bae98f668dd51b9f8be530d27463d1028,0.0
e8f1b07f87537cb6dfa1ad1427023dc333615908,458.0
36aebe2504c407fae6a55dd78b6088606650b14e,0.0
32d60cd95e9dabae2aed8f052195d6eed8703ed1,0.0
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,662.3
ef18490c7eb36b305d531c27369096537d08755f,428.2
c69a7ad481dacbef32e5b399675ec26c653c0983,497.5
cf762d282e71afd27f192bfecbea9deecf0e48dd,440.7
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,451.2
f97331e59feafd161d011018f9c74fba1fae199f,524.5
58aa87c8d62f7e274075e201f0321699b63a2449,494.7
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,0.0
22a5b471349d6a7f6481f7e41e759d42d700f321,0.0
c098d4843d7e2c6f092659d6c7e856561e1bf965,443.1
69b82b274c4e45630e076443ad0f92022d55f561,512.7
88c09b0e47df70ac2a800ee9356c07c149e47965,509.4
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,457.1
130552305b1d235736ead954f3a39a31a5e26a85,473.6
4568958f97d91d411e056f26e468826db0f65252,0.0
cbf871506b2a8d2a250a613b163fd36613967987,0.0
38a2d03c567e15017340fc668151031745829f6f,438.6
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,487.7
f34367830fcea24bed44531a21723c743aa23388,428.6
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,0.0
2947711097206170cb5cfcad8b3264e7d46cf84b,565.3
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,427.4
4236bab9aa4fda581822d73b2673e18173259236,568.3
8b74ecf4de459564720217586afd122cdd9a8dc7,425.1
3159104a8cb51f88391d02e5679c7b8164e3cf3c,428.9
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,0.0
ea71616417d91e7c2de90e3cc7e429379b8cf720,505.4
b88b2ecdda851269372c7abd185d062a7e6d2c06,512.6
9c73e772e63092cb448869f90d7a2239dded321b,0.0
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,428.6
98aa4c1c55ff040e12b69753c3dd1b04875ef742,0.0
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,0.0
d945f52c48de4820b70d2ff189e79d3533d6ad19,463.3
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,506.5
52feee56c52b89353482d8ff79596da74721397d,459.7
4e18ab8ae4fd83938f5494798f508d5367cac2d2,437.4
7730709b7ca12db00680265a9cc539d8aa1fc514,0.0
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,433.4
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,442.9
54ff102165b4e93fac3b1f5da7f71819da23748e,431.2
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,429.9
2d5560d6dbef33600be60952b3aca292c59ea7b0,468.8
980beb6549cdfb6c50c021ebac3193ab8a767283,432.9
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,423.5
976c956801b752be72d06bf859a82f6f8d81f125,444.2
d623c0a31c3bed84a4bb48d84e71fd2680276aba,0.0
18f200b076c037a10fa275ac170a70490f5dfbb2,452.6
42d7da47303db95ea24874a9982c45e9154fe14b,0.0
3eafd7a24678d09e9e32a45cfadd28505e3868dc,0.0
cee30066639835f12782e9590849ca897ac1b171,595.5
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,508.7
0181d96df3733bc40c221a488d453f150d34d829,479.2
c9d8c520f64aa59e3b241482268d5071698514b7,458.4
e4429cb4643af3638695f52912a9594f6bb5254a,441.5
02b349161484b5bdda3e5de7767518da1ef52564,0.0
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,538.0
23aa1ab1064be4febd0b0e54f239176bac13d4a2,526.4
813c8241c45c9baf7cc1ecae80a0690059c3d99f,528.2
27ab51f4028992f4d54134a73a8bf348d9d8474a,457.9
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,481.9
4b213cf1f92a34b91d49d99d859efe8a2914694d,512.7
63393ce3741aba030985130fbdc82348bc5c964a,494.1
a0844cd384bb27f263b50028a152e1aea6f3041b,452.4
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,0.0
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,445.2
05bed747735a3b719cf869424f7a86c902bea946,0.0
d0acd5258d606e92178448427c5c8b15ab1b4fc8,567.0
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,0.0
97b06064bbe6f8ef5c82aad4c36edd13027bd276,487.7
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,427.6
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,0.0
51e6eb7de613c8b30620286f5c0f462e81001120,437.6
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,454.9
72fb4a27711b359a6195f60a1ecd7e363180e008,461.4
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,449.5
39d2bd056fe559e69df7f1ee9598823180c8f7e6,454.1
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,506.4
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,618.1
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,438.8
4a514b8fa6795dcd5e14ecd1c907d540244f637a,476.9
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,446.5
13377ed3698676358403b48d0eda8c7ee1d6aecc,614.6
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,452.2
ce766367ff6851524770c40400c6ba253659f78e,0.0
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,462.1
a69d75df09174f2e48c58f4de054e5aedfb3dd93,0.0
ffd73716669770ef69fb5db55c040b4bf9ca8876,482.7
d4348ecffd6bcf2240a87e2894b44b060871b4a8,480.5
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,432.1
20b0239ad3768ac025647a4114172ab3732b56cb,652.4
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,432.1
841018c0f460b185b0203cd15e9d649e226f0177,0.0
df2acc0d65eae18026825eea094d5860a7596d0b,604.0
3e496cde35ea69dd40732f9173985b576e676117,0.0
5e39822518efc205895979466db22326f89c5141,0.0
f84c83e72774e002b242e071238bdd0325b3d776,0.0
450cca333151ec503717ae505d19a34e1eb101ba,446.3
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,0.0
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,430.4
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,0.0
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,619.5
77b19663f69d3e984be73a22a31d776e7c04c45c,454.0
675adb56716f130faa018d3736a41be1e2a17d31,0.0
54da87b25a92c3b2315e1a6120398c2712416a14,444.0
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,439.1
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,0.0
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,0.0
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,0.0
6583c26f055db28ad39587d7222d4bb841e8ea67,489.7
db9fdf021693e9620c80ed9a4d414557fd6d19f5,424.9
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,557.7
a16fec7d39e6888925c45547f002554482b7cdec,425.5
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,447.1
422706a8f501b893c3afcf0568ed96d27e48c23e,483.2
910beddbfd181b30cbe00ebf15707179709b2e1c,0.0
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,488.8
2ea05555158319a6deb81688815814e56eb1d0f7,0.0
57b58443cda566f5cf3bd4e500b8623eb9709975,511.2
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,436.9
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,0.0
e19c44f83bbd09c6a4225663c603f66d32b8edb6,451.2
7d792999dcf5d87104871e8f4030b7d777ebeb48,0.0
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,0.0
8c000f24fa59f6853dd3934d184bed253ad81c40,494.3
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,0.0
dadee048244caf3d6c6e6fb9fa46f047f30333a7,0.0
92d26d442aa39811a925e409313c2155c70bd207,456.5
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,536.4
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,0.0
e0046f52481512ec10030f695dd3d56c14963819,550.7
4c3d0438add4c03cb81a25c5eee309226aa28053,462.1
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,506.7
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,0.0
0ae9567502f385d06a8367de33e93952a2ab70c0,476.3
69d2ddc8bdf8d604a71a2752b116907482329a27,427.0
a1203344dc3ac6e15e54db1b21423904cdd91800,441.6
c759ad904d22197f1cf3b5ef9e41ee1609513cea,737.5
9c116780cc06704304d288d079076f160a17e16e,459.7
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,430.8
29ff45ccdb3218636888020586ad0937061d5fce,538.6
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,0.0
56de6d3b1e9154dc987213e9be4c1cd4afff4844,0.0
42e41941b2e875c39adea29e0316d4463b645bc9,531.5
8bd03c9e28441366b398da85e8cc788bf1cae5e6,432.8
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,431.9
c5a416e9d46068859aa2aba316db0653b8bfe95d,429.2
79241e179af88eebfc54cb143d00a31f32dc1543,427.2
08388faaa66a1114f5c9f268f91604a87c53bc1c,431.3
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,0.0
755163a5846bc975b2f56d173b8d007274af14e9,472.5
9dc8176b2b435cdabef75b6bdba80010da32bdac,488.1
db58077a6d9064040df91d4c211f102003d2e1e2,458.6
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,503.9
16397992b0106ec27c19b528b0e054cd177ebc22,533.1
ac31ca75101445def2cf48e297b8928655378167,429.2
278fefb75892bd65c121cf6c61ee1a4b78cf7929,0.0
8fe81ee79ae22a3b9cd83a833861e0970c565c29,428.7
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,530.9
172c3201202c7da0b9a8233e72fde6d0c6f8d388,442.5
798aa833377b56d48abf3216c1b5a631c3149322,432.2
1e640126b34faff7accbcc0682260a5ab9476f66,0.0
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,670.1
5bc8c472a9d28a0d0f92c9f46470258394d7e363,434.5
826b79288e1f91a3e15010d40bef197c37340b69,432.5
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,567.1
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,558.1
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,424.2
fcd382593b2bba0637f03548f6a0d7da6835f51a,456.6
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,553.3
a7cc1691397eb337db3ab74d7f15d2682ce98f99,0.0
a23b332bafcca06eb8cefda864c756f5791de732,522.5
ff298bf688bde9db13791da42e91b7d40a02bd0a,507.4
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,527.6
ddd777e1831b4503bf1ab99610fd57852b52b2c1,451.6
19e929094c9125d910057a57e7f5848a0664b815,449.6
c3b3a42edbd7966a308858e9c60a0f5699280255,528.8
69029c08cd046608078c004179d57137c7bc9789,469.9
06f46db734fb75f5a610d28c37b830c2c0c193c2,482.2
420e2c2feb6b050c91b9badff729fa95cdc9cd73,656.7
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,522.5
296c589f825e518bf2656d32ca54043e9642b5e5,464.8
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,453.9
69bb73b125a392aa8bcdb97ccb824827a83f02a6,514.0
41b5f19354c8262b799b2d6fd433f5f056d64c21,424.8
179e4eb03317a216cce73131c1fe32df6d7affc7,428.8
683d4874912f09abdb539e4d53f4c466a7b22bec,447.8
2d6ee8009d8d740b82fc986536a6046cc07a0547,0.0
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,438.1
1e198a957380b99a5522bb8ccd848c77cab55cd4,437.6
65116120167f20ec93fb8a852a2ae24c6ea83e3b,472.4
c6cc92d5343c2833343ca95870de90ab97e954ff,480.6
851f227e847b2fa8e19b9f120d42897c27c8569d,0.0
9b413c2c7b2222d50e112d2ff513eb8becef359c,428.8
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,548.0
c389d7fe6b068ae69d9e18e860116bf3e83729f5,444.2
04b6d3386f2ff30822cea94b2335647b08634f69,441.5
1ab970adf4511759f8696ed663087edacc27afbc,0.0
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,443.2
f79f9d53534914cc05e3b69b442befc8747d39e5,509.4
b9dca5370778c64f1743eab56bcff742b312866a,461.8
f5a8f5810316ca0e32f1891b295b2ff52855031e,484.2
467224cc802895d7c56ddade42b895a4f9feb351,458.0
ecc35aaab26f1e81337edcca3215aeee255fb4a8,428.4
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,504.2
5d6b378efe9bee999365f7e7f2baef121d802554,432.6
e559b0224c70c5f6375cab74919eda3157a95fa3,430.2
e08934a95a0424ab45b35196cfc130079047bbb0,0.0
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,443.2
e9d39ade4112655fdf26965da153d02dd6a97b69,0.0
942dc483fcd8124d7fcf466f510d86ad29f15e15,0.0
3450b511f871652abae2d58183296f0e72276a87,424.1
ac622d213a881f9eafabd518aeb3aaa5b45db706,439.8
3edb63618d5cc43193bab8193e35a631410fd76c,0.0
a43be57516977c471b76b5b4189d4cd1167b5d11,0.0
3e560c1c260b4313ad253f31c77cc6737f3778a1,424.7
8252119c0397e283807d1ea96789b09a95ed70d8,0.0
cc8c985befebe7bb7783571e9b77943fe08ba612,425.2
